Time,Gold Probe Temperature,Stainless Steel Probe Temperature
729,39.667,27.379,0.005403320972422771
730,39.719,27.47,0.005402499351074311
731,39.718,27.484,0.005402202592059259
732,39.806,27.413,0.005405277444604223
733,39.609,27.467,0.005400476625329008
734,39.554,27.47,0.005399375961038159
735,39.742,27.389,0.00540454224992493
736,39.585,27.441,0.005400538282381355
737,39.716,27.531,0.005401232046165007
738,39.724,27.502,0.005401958965266581
739,39.574,27.485,0.005399456886499058
740,39.8,27.459,0.005404250951527919
741,39.798,27.436,0.0054046695443321895
742,39.609,27.429,0.005401230740273766
743,39.804,27.432,0.00540486250684208
744,39.57,27.57,0.0053976944647852005
745,39.971,27.684,0.005403023011942724
746,39.736,27.504,0.005402146430587101
747,39.746,27.572,0.0054009863377106
748,39.758,27.5,0.005402642258721576
749,39.73,27.553,0.005401060494302006
750,40.051,27.61,0.005406005706532579
751,39.774,27.593,0.00540109965055593
752,39.835,27.403,0.005406024875157917
753,39.883,27.639,0.0054022501611567806
754,39.9,27.471,0.005405905769638919
755,39.883,27.601,0.005403004191435813
756,40.117,27.504,0.005409358580582734
757,40.094,27.571,0.005407593581911348
758,40.133,27.469,0.005410356067041886
759,40.062,27.515,0.005408099156384129
760,39.997,27.588,0.0054054200905989
761,40.007,27.598,0.005405410945318326
762,40.092,27.551,0.005407952616018512
763,40.04,27.535,0.005407285805143477
764,40.007,27.497,0.005407415250755662
765,40.017,27.544,0.0054066718252325585
766,40.074,27.695,0.005404754429048224
767,39.96,27.676,0.005402973530011303
768,39.958,27.612,0.005404205605447066
769,40.002,27.576,0.005405752864519076
770,40.158,27.575,0.005408725679406848
771,39.971,27.572,0.005405245432374858
772,40.12,27.7,0.005405525947866941
773,40.015,27.601,0.005405502848044986
774,40.191,27.511,0.005410620444174482
775,40.068,27.751,0.005403529723901991
776,40.156,27.557,0.005409045026331077
777,40.07,27.595,0.0054066630183529155
778,40.229,27.68,0.0054079860528867645
779,40.241,27.71,0.005407617919613276
780,40.189,27.727,0.005406296302702786
781,40.28,27.692,0.005408713314263748
782,40.347,27.556,0.005412680379182019
783,40.295,27.643,0.00540996957296202
784,40.28,27.615,0.005410241269023168
785,40.152,27.586,0.0054083938143644344
786,40.104,27.445,0.005410283424819218
787,40.013,27.685,0.005403798185733728
788,40.121,27.673,0.005406080623298676
789,40.339,27.757,0.005408540359925048
790,40.379,27.746,0.005409515771919635
791,40.278,27.563,0.005411235336463642
792,40.45,27.647,0.005412824203651967
793,40.26,27.731,0.005407560879897441
794,40.401,27.56,0.005413623181945987
795,40.271,27.511,0.0054121348045828846
796,40.414,27.651,0.005412063380837627
797,40.234,27.792,0.005405858401197779
798,40.386,27.688,0.005410799153361261
799,40.498,27.516,0.00541633256825845
800,40.248,27.664,0.005408663193312352
801,40.466,27.721,0.0054116586414094045
802,40.491,27.656,0.005413421696984202
803,40.299,27.698,0.005408953906567212
804,40.408,27.749,0.005410005178906367
805,40.309,27.713,0.0054088455547890504
806,40.449,27.833,0.005409114560558284
807,40.45,27.674,0.005412288416033277
808,40.388,27.753,0.005409547235422145
809,40.235,27.847,0.0054047861060480306
810,40.436,27.714,0.005411229676813477
811,40.46,27.783,0.005410314841661983
812,40.642,27.722,0.005414970272475947
813,40.589,27.79,0.005412617740425602
814,40.471,27.574,0.005414670395916425
815,40.526,27.793,0.005411365712257558
816,40.587,27.767,0.005413036255984868
817,40.605,27.775,0.0054132182324263915
818,40.663,27.757,0.005414673264453122
819,40.548,27.762,0.005412397249355451
820,40.47,27.839,0.005409393013220563
821,40.537,27.864,0.005410165199258735
822,40.631,27.789,0.0054134325843767294
823,40.603,27.71,0.005414470169804573
824,40.723,27.732,0.005416305071084207
825,40.46,27.798,0.005410017216568484
826,40.607,27.676,0.005415220577924016
827,40.753,27.909,0.005413360888911294
828,40.569,27.625,0.005415513348721864
829,40.647,27.667,0.0054161563367493195
830,40.811,27.729,0.005418030336902438
831,40.62,27.77,0.005413601374871613
832,40.672,27.701,0.005415954856644473
833,40.739,27.796,0.005415337977146516
834,40.766,27.884,0.00541410297444064
835,40.769,27.941,0.005413028853050001
836,40.73,27.853,0.005414036630225429
837,40.713,27.822,0.005414329937889455
838,40.911,27.791,0.005418692910452131
839,40.654,27.795,0.005413748888938068
840,40.662,27.811,0.005413582844222576
841,40.829,27.796,0.005417041550522807
842,40.804,27.766,0.005417163623991333
843,40.928,27.832,0.005418201142449702
844,40.931,27.809,0.005418714308522116
845,40.796,27.881,0.005414730347068961
846,40.777,27.849,0.005415005631925183
847,40.873,27.83,0.0054171997606779956
848,40.843,27.849,0.005416254907897845
849,40.84,27.814,0.005416892597790764
850,40.986,27.922,0.00541751323275452
851,40.757,27.952,0.0054125834775577185
852,40.811,27.969,0.005413268319258288
853,40.875,28.141,0.00541106753711433
854,40.86,27.838,0.0054167949530490025
855,41.107,28.011,0.005418037733342573
856,41.001,27.955,0.005417142411408257
857,40.946,27.795,0.005419276039047226
858,40.832,27.914,0.0054147570158647055
859,41.119,27.993,0.005418621987631991
860,41.035,27.925,0.005418381190772604
861,40.927,27.967,0.005415503651954905
862,40.839,27.879,0.005415583947442857
863,41.05,27.849,0.005420173091630284
864,40.906,27.866,0.005417110086475498
865,40.978,28.004,0.005415734909240409
866,41.026,27.945,0.005417814019613346
867,41.048,27.944,0.005418250278975289
868,41.046,27.959,0.005417914813088056
869,41.032,28.093,0.005414991359472705
870,41.1,27.901,0.005420087718765997
871,41.134,27.976,0.00541924319270256
872,40.988,28.084,0.005414337084992868
873,41.135,27.978,0.005419222439785916
874,41.055,27.909,0.005419077215087547
875,41.234,27.85,0.005423636078533852
876,41.09,27.942,0.005419084941919788
877,41.046,28.038,0.005416347469103795
878,41.131,27.889,0.00542091259794222
879,41.144,27.984,0.005419273749351021
880,41.161,28.016,0.005418960640864554
881,41.008,28.024,0.005415905959179631
882,40.995,27.924,0.005417643904485526
883,41.262,28.001,0.0054211699624675275
884,41.23,28.04,0.005419790508901653
885,41.213,28.01,0.005420063931622424
886,41.461,28.021,0.005424539804459079
887,41.166,27.936,0.005420642527086231
888,41.214,28.042,0.0054194479847281644
889,41.245,27.826,0.005424320530922233
890,41.138,27.924,0.005420350634873377
891,41.336,28.042,0.005421757177364904
892,41.011,27.995,0.005416538087924243
893,41.423,28.071,0.005422828538024708
894,41.28,28.025,0.005421034498608446
895,41.161,28.101,0.005417274318687349
896,41.342,27.997,0.005422763560519788
897,41.258,28.026,0.0054205982456436595
898,41.161,28.045,0.005418385292815533
899,41.385,28.113,0.005421276038618391
900,41.428,28.052,0.0054233001343336916
901,41.384,28.156,0.005420404058633716
902,41.528,28.042,0.0054253913165964954
903,41.456,28.016,0.005424544368799219
904,41.346,28.073,0.005421331425018583
905,41.435,28.182,0.005420853571138651
906,41.344,28.178,0.005419210531031368
907,41.31,28.145,0.0054192216446050535
908,41.291,28.132,0.005419119917254969
909,41.524,27.975,0.005426644961750088
910,41.511,27.99,0.005426101273961116
911,41.38,28.01,0.005423224892662054
912,41.357,28.209,0.005418841631161268
913,41.347,28.051,0.005421786824226935
914,41.429,28.081,0.005422743708093856
915,41.381,28.139,0.005420684525438562
916,41.36,27.945,0.0054241360108810656
917,41.53,28.069,0.0054248934837592706
918,41.439,28.05,0.005423548020085621
919,41.364,28.049,0.005422148276251317
920,41.592,28.104,0.005425372604211555
921,41.551,28.049,0.005425687772272329
922,41.547,28.266,0.0054213070993537425
923,41.49,28.015,0.005425207758009272
924,41.382,28.203,0.005419433835918232
925,41.583,28.022,0.005426829164161228
926,41.593,28.054,0.005426383536364676
927,41.499,28.144,0.005422818777076606
928,41.534,28.188,0.00542260835209881
929,41.484,28.111,0.0054231895475881
930,41.545,28.12,0.005424165576975274
931,41.484,28.007,0.005425252918383327
932,41.601,28.096,0.005425701670619893
933,41.354,28.128,0.0054203917047990855
934,41.584,28.199,0.005423336501257134
935,41.616,28.1,0.005425906225880128
936,41.514,28.175,0.0054224876991784505
937,41.558,28.313,0.005420582996093324
938,41.554,28.046,0.005425804077231456
939,41.68,28.213,0.005424875789744709
940,41.671,28.121,0.005426530609973529
941,41.601,28.219,0.00542326150992061
942,41.666,28.138,0.0054260987021372085
943,41.576,28.209,0.005422986704885935
944,41.479,28.263,0.005420079565997913
945,41.61,28.274,0.005422340812710886
946,41.641,28.122,0.005425942943782543
947,41.64,28.177,0.005424832872739001
948,41.633,28.194,0.0054243631299296146
949,41.769,28.193,0.005426957084714572
950,41.826,28.172,0.005428452560802493
951,41.602,28.131,0.005425026215794969
952,41.606,28.112,0.005425478873883423
953,41.784,28.201,0.005427082286023532
954,41.69,28.189,0.005425541179335197
955,41.792,28.209,0.005427074996778755
956,41.57,28.329,0.005420492748713787
957,41.845,28.139,0.005429466885350164
958,41.647,28.268,0.0054231601352075194
959,41.64,28.278,0.005422829278032718
960,41.788,28.193,0.005427316703948996
961,41.668,28.177,0.005425362839350552
962,41.696,28.188,0.0054256745818299056
963,41.676,28.324,0.005422598179264124
964,41.775,28.212,0.0054266937181485595
965,41.658,28.297,0.005422793070599297
966,41.856,28.159,0.005429278294480577
967,42.008,28.112,0.005433087763332708
968,41.867,28.236,0.005427958906255368
969,41.792,28.345,0.005424377142261692
970,41.899,28.361,0.0054260849364679824
971,41.92,28.115,0.005431362614259832
972,41.879,28.276,0.0054273925198081744
973,41.879,28.259,0.005427729759214347
974,41.938,28.18,0.005430413713480383
975,41.917,28.221,0.0054292028423292326
976,41.802,28.256,0.005426331883734818
977,41.759,28.249,0.00542565687973421
978,41.81,28.356,0.00542449963053702
979,41.895,28.229,0.005428627735657945
980,41.974,28.229,0.005430122985543297
981,41.887,28.258,0.00542790101396111
982,41.994,28.289,0.00542931124201998
983,41.885,28.338,0.005426276193016928
984,41.866,28.34,0.0054258769099546815
985,42.094,28.349,0.005430013702135016
986,42.065,28.307,0.005430297982877552
987,41.651,28.269,0.005423216006696786
988,41.765,28.321,0.005424342183233748
989,42.205,28.383,0.005431440126700872
990,41.95,28.3,0.005428260242117822
991,42.08,28.303,0.005430661237676446
992,42.066,28.261,0.0054312294536841416
993,42.048,28.269,0.005430730060117202
994,42.063,28.448,0.005427463221588202
995,41.897,28.265,0.00542795142073833
996,42.115,28.367,0.005430054104361185
997,41.88,28.433,0.005424297186308117
998,41.946,28.512,0.005423979441905783
999,42.008,28.332,0.00542872321860617
1000,42.194,28.299,0.005432898265298552
1001,41.988,28.279,0.005429396056500159
1002,42.031,28.216,0.005431459742468349
1003,42.179,28.297,0.005432654036460232
1004,42.348,28.312,0.005435555122543751
1005,42.384,28.272,0.0054370300437638274
1006,42.3,28.323,0.005434428410376579
1007,42.081,28.352,0.005429708143017698
1008,41.881,28.331,0.005426339340459023
1009,42.155,28.289,0.005432358492756293
1010,42.172,28.324,0.005431985927680943
1011,42.256,28.396,0.005432147513630672
1012,42.015,28.395,0.005427606018585338
1013,42.219,28.531,0.00542876947767705
1014,42.154,28.299,0.005432141185639921
1015,42.198,28.388,0.005431208457092234
1016,42.15,28.335,0.005431351324662062
1017,42.066,28.426,0.005427956374778439
1018,42.218,28.311,0.005433114456914846
1019,42.412,28.508,0.0054328784451324556
1020,42.301,28.496,0.005431015639553368
1021,42.317,28.453,0.005432171378822711
1022,42.184,28.36,0.005431498909885704
1023,42.432,28.488,0.005433653676340042
1024,42.172,28.599,0.005426531285410197
1025,42.267,28.387,0.005432534236713049
1026,42.195,28.457,0.005429783004431658
1027,42.241,28.359,0.005432597574477389
1028,42.207,28.529,0.0054285820304948865
1029,42.251,28.391,0.005432152062868049
1030,42.214,28.552,0.0054282583373837425
1031,42.08,28.496,0.005426832912448626
1032,42.169,28.413,0.005430163678882016
1033,42.141,28.531,0.005427293229692965
1034,42.114,28.595,0.0054255129048396125
1035,42.11,28.452,0.005428273427694807
1036,42.392,28.335,0.005435931628952022
1037,42.379,28.519,0.0054320356936300085
1038,42.27,28.433,0.005431678547252789
1039,42.5,28.546,0.005433790234853769
1040,42.344,28.484,0.005432067494486994
1041,42.064,28.419,0.005428057369531468
1042,42.413,28.458,0.005433889143462025
1043,42.518,28.563,0.005433793720254086
1044,42.202,28.486,0.005429340275507179
1045,42.364,28.581,0.005430522085948239
1046,42.207,28.421,0.005430724203055193
1047,42.36,28.43,0.005433441446825762
1048,42.38,28.369,0.00543503002513495
1049,42.307,28.402,0.00543299375484302
1050,42.335,28.505,0.005431480622115474
1051,42.416,28.548,0.005432160764713053
1052,42.304,28.357,0.005433829637619443
1053,42.28,28.377,0.005432978652268109
1054,42.425,28.638,0.005430546084773848
1055,42.427,28.545,0.005432428455980379
1056,42.437,28.454,0.005434422723157525
1057,42.473,28.5,0.005434191633230911
1058,42.283,28.412,0.0054323411509828706
1059,42.248,28.633,0.005427295358261928
1060,42.457,28.491,0.0054340673297595295
1061,42.468,28.455,0.005434989608532371
1062,42.454,28.487,0.005434089892460221
1063,42.566,28.385,0.005438232999025139
1064,42.536,28.582,0.005433757540744172
1065,42.505,28.537,0.005434063378046672
1066,42.447,28.594,0.005431835114292221
1067,42.647,28.541,0.0054366715630225415
1068,42.419,28.464,0.0054338836872663
1069,42.406,28.58,0.005431336815737427
1070,42.605,28.542,0.005435856826591247
1071,42.608,28.625,0.005434267361912501
1072,42.471,28.61,0.005431972003773574
1073,42.616,28.458,0.005437731220389014
1074,42.685,28.573,0.005436756040351438
1075,42.544,28.595,0.005433651107955684
1076,42.443,28.511,0.005433405656150977
1077,42.381,28.645,0.005429574516875953
1078,42.633,28.599,0.005435256190362273
1079,42.445,28.596,0.005431757595106731
1080,42.575,28.571,0.005434713835502163
1081,42.514,28.459,0.005435780882482856
1082,42.477,28.57,0.005432878908871245
1083,42.501,28.562,0.00543349180991432
1084,42.566,28.474,0.005436467516355069
1085,42.577,28.603,0.005434116996676763
1086,42.549,28.53,0.005435034977244583
1087,42.701,28.545,0.005437614238042792
1088,42.751,28.625,0.005436973774037729
1089,42.64,28.634,0.005434694490782582
1090,42.734,28.545,0.005438238803035711
1091,42.791,28.56,0.005439020066248135
1092,42.669,28.658,0.005434767342809876
1093,42.386,28.695,0.005428677545937622
1094,42.611,28.573,0.005435355507224934
1095,42.715,28.595,0.0054368874631483535
1096,42.581,28.709,0.005432090416068589
1097,42.727,28.562,0.005437769121650543
1098,42.717,28.643,0.005435973284872696
1099,42.64,28.594,0.005435487843277836
1100,42.698,28.653,0.005435415358860386
1101,42.712,28.596,0.005436810850615961
1102,42.774,28.641,0.005437091728758186
1103,42.711,28.618,0.005436355572999129
1104,42.849,28.689,0.00543755916098682
1105,42.795,28.636,0.0054375883421528505
1106,42.586,28.688,0.005432601519280912
1107,42.824,28.721,0.005436451368555787
1108,42.82,28.54,0.005439965635569771
1109,42.6,28.713,0.005432370676440048
1110,42.809,28.636,0.005437853305090977
1111,42.842,28.744,0.005436335886738077
1112,42.73,28.588,0.0054373101954522446
1113,42.732,28.634,0.005436435676386059
1114,42.78,28.629,0.0054374432907573385
1115,42.991,28.584,0.005442329242954262
1116,42.664,28.631,0.00543520821378556
1117,42.774,28.675,0.005436417391504656
1118,43.095,28.762,0.005440767069515566
1119,42.828,28.701,0.005436923724606393
1120,42.659,28.739,0.005432971663000077
1121,42.771,28.742,0.005435031834178996
1122,42.867,28.839,0.005434925047470895
1123,42.916,28.813,0.005436367989621957
1124,42.736,28.678,0.005435638712076195
1125,42.771,28.73,0.005435269818714742
1126,42.733,28.801,0.005433142615634297
1127,42.957,28.684,0.005439702310296089
1128,42.929,28.757,0.005437724592771061
1129,42.955,28.714,0.005439069460141712
1130,43.002,28.627,0.005441684520242421
1131,42.795,28.652,0.005437271001905703
1132,42.923,28.65,0.00543973318181478
1133,42.69,28.641,0.005435501952456715
1134,42.942,28.788,0.005437355834922106
1135,42.698,28.636,0.005435752527510119
1136,42.931,28.74,0.005438099593401256
1137,42.992,28.671,0.005440622551583303
1138,43.131,28.747,0.005441745881213262
1139,42.925,28.723,0.005438323194216637
1140,42.82,28.773,0.005435344401788731
1141,42.909,28.81,0.005436295005458579
1142,42.973,28.697,0.005439747287210101
1143,43.088,28.776,0.005440356936457995
1144,42.992,28.829,0.005437489017815672
1145,43.077,28.759,0.005440485907760078
1146,42.964,28.679,0.005439933958845738
1147,43.027,28.832,0.005438091910346439
1148,42.973,28.861,0.0054364948533029995
1149,42.865,28.853,0.0054346095716259505
1150,43.023,28.83,0.005438055871409957
1151,42.967,28.784,0.0054379082981075785
1152,43.094,28.824,0.005439518557176599
1153,42.817,28.69,0.005436933703750966
1154,42.994,28.718,0.005439728229150413
1155,43.022,28.858,0.005437481680686681
1156,43.044,28.754,0.005439960527779914
1157,43.109,28.825,0.005439782605607528
1158,42.99,28.84,0.005437233026446901
1159,43.109,28.852,0.0054392471610483625
1160,43.051,28.75,0.005440172337209993
1161,43.303,28.818,0.005443592944522987
1162,43.284,28.799,0.005443610177863639
1163,43.266,28.843,0.0054423969086423
1164,43.089,28.753,0.005440832010333602
1165,43.054,28.928,0.005436699178456873
1166,43.241,28.723,0.005444303699413652
1167,43.206,28.851,0.005441102740921012
1168,43.021,28.832,0.0054379783585134095
1169,43.019,28.825,0.0054380793261259615
1170,43.124,28.831,0.005439947496432667
1171,43.198,28.853,0.005440911676317211
1172,43.121,29.011,0.005436321348237699
1173,43.234,28.716,0.0054443100564763236
1174,43.212,28.898,0.005440284237185645
1175,42.985,28.847,0.005436999584446534
1176,43.046,28.769,0.00543970089203109
1177,43.166,28.883,0.005439711140670225
1178,43.288,28.819,0.005443289232076849
1179,43.241,28.906,0.005440674420514595
1180,43.318,28.926,0.005441735039981885
1181,43.367,28.894,0.0054432969515687815
1182,43.131,28.977,0.005437184767235567
1183,43.277,29.002,0.005439452067280317
1184,43.276,28.824,0.005442962967368675
1185,43.189,28.89,0.005440007604273596
1186,43.162,28.867,0.0054399527328177185
1187,43.275,28.917,0.005441099737473943
1188,43.319,29.007,0.005440147762726877
1189,43.058,28.936,0.005436616242860461
1190,43.263,28.782,0.005443549898854539
1191,43.433,28.848,0.005445458267990101
1192,43.14,28.844,0.005439992493229214
1193,43.444,28.978,0.005443088415063529
1194,43.279,28.923,0.005441056455459035
1195,43.201,28.911,0.005439818266018735
1196,43.085,28.945,0.005436948752802076
1197,43.416,28.827,0.005445553016230355
1198,43.121,28.988,0.005436777402505208
1199,43.269,29.011,0.005439122210033769
1200,43.301,28.919,0.005441552127522186
1201,43.412,28.877,0.00544448571524986
1202,43.401,28.878,0.005444257706945522
1203,43.262,28.898,0.005441230492062288
1204,43.371,28.911,0.005443035525638909
1205,43.503,28.913,0.005445493970690485
1206,43.297,28.884,0.005442170503567903
1207,43.449,28.987,0.005443004571260299
1208,43.547,28.827,0.005448032233316416
1209,43.305,28.959,0.005440834623492236
1210,43.275,28.93,0.005440841943757072
1211,43.307,28.953,0.005440991452145044
1212,43.267,28.945,0.005440393093618013
1213,43.516,28.922,0.005445561515977527
1214,43.522,28.949,0.0054451396331732
1215,43.468,28.909,0.005444910918397237
1216,43.362,29.064,0.005439831299072617
1217,43.453,29.029,0.00544224743828014
1218,43.475,28.894,0.005445340863463065
1219,43.392,29.009,0.005441489611506695
1220,43.256,29.027,0.005438558932011056
1221,43.282,29.13,0.0054370087367546635
1222,43.407,29.029,0.0054413769027582895
1223,43.427,29.003,0.005442270953450914
1224,43.623,28.867,0.005448677247802598
1225,43.335,29.053,0.005439538444295256
1226,43.43,28.927,0.005443834810309222
1227,43.247,29.031,0.0054383092965182445
1228,43.459,29.162,0.005439723889043542
1229,43.578,28.926,0.005446655542414208
1230,43.393,29.042,0.005440854184577962
1231,43.281,28.908,0.0054413917622096394
1232,43.341,29.08,0.005439116637440847
1233,43.583,29.054,0.005444211918588731
1234,43.603,28.905,0.005447545128340319
1235,43.662,29.05,0.005445786279363553
1236,43.578,28.929,0.005446596048908481
1237,43.505,29.011,0.00544358844911399
1238,43.421,29.12,0.005439837495438232
1239,43.438,29.027,0.005442003225872563
1240,43.697,29.146,0.005444545104772767
1241,43.637,29.041,0.005445491627128029
1242,43.439,29.047,0.005441625574995523
1243,43.527,29.066,0.005442914196872135
1244,43.343,29.134,0.005438083816052451
1245,43.507,28.992,0.005444003061472562
1246,43.606,29.105,0.005443635928682265
1247,43.585,29.049,0.005444348912697422
1248,43.474,29.116,0.005440919798383877
1249,43.777,29.042,0.005448121248020794
1250,43.518,29.026,0.005443537030410243
1251,43.717,29.067,0.005446490035843686
1252,43.62,29.052,0.0054449517871597965
1253,43.553,28.999,0.005444734793210909
1254,43.526,28.968,0.0054448385543393015
1255,43.651,29.131,0.005443972000717913
1256,43.58,29.207,0.0054411215285881335
1257,43.668,29.079,0.005445324785837199
1258,43.599,29.173,0.00544215518994301
1259,43.579,29.002,0.005445167347872884
1260,43.744,29.179,0.0054447802401382354
1261,43.831,29.108,0.005447834442803506
1262,43.825,29.171,0.005446471721744311
1263,43.66,29.068,0.005445391506663636
1264,43.46,29.114,0.005440694511529083
1265,43.592,29.084,0.005443787379369853
1266,43.716,29.058,0.005446649574031437
1267,43.748,29.095,0.005446521486342256
1268,43.737,29.096,0.0054462934884135245
1269,43.665,29.17,0.005443463670593306
1270,43.658,29.074,0.0054452346843718415
1271,43.676,29.078,0.005445496010845886
1272,43.6,29.189,0.005441856886643546
1273,43.868,29.247,0.0054457786071847375
1274,43.681,29.142,0.005444321626224225
1275,43.783,29.053,0.005448016669486064
1276,43.607,29.112,0.005443516056898179
1277,43.565,29.087,0.005443216932604252
1278,43.818,29.113,0.005447489281822351
1279,43.74,29.109,0.00544609249058885
1280,43.785,29.177,0.005445595787623048
1281,43.832,29.121,0.005447595595013486
1282,43.762,29.184,0.005445021739889323
1283,43.904,29.088,0.0054496125097619535
1284,44.019,29.221,0.0054491516356986415
1285,43.804,29.207,0.005445360532850067
1286,43.766,29.148,0.005445811226995137
1287,43.724,29.157,0.0054448379573649305
1288,43.689,29.01,0.005447090431654185
1289,43.748,29.15,0.005445430933881475
1290,43.894,29.168,0.005447836977789512
1291,43.615,29.215,0.005441625263129166
1292,43.864,29.11,0.005448419291560719
1293,43.831,29.12,0.005447596499140185
1294,43.822,29.189,0.005446058055191558
1295,43.853,29.288,0.005444681882141556
1296,43.829,29.316,0.00544367260114133
1297,43.678,29.067,0.005445751977777676
1298,43.866,29.072,0.0054492106484395255
1299,43.862,29.148,0.0054476279608842125
1300,43.787,29.181,0.005445554326690705
1301,43.821,29.177,0.005446277059554166
1302,43.835,29.202,0.005446046315962194
1303,43.728,29.269,0.005442693080512475
1304,43.835,29.17,0.0054466807917808845
1305,43.977,29.194,0.00544889216491683
1306,43.92,29.302,0.005445672221809671
1307,43.905,29.113,0.00544913570647198
1308,43.963,29.246,0.005447596213946446
1309,44.188,29.331,0.005450168849288684
1310,43.93,29.22,0.005447487219431976
1311,43.979,29.19,0.0054490093241084765
1312,44.102,29.189,0.005451356826333195
1313,43.944,29.226,0.005447633194309263
1314,43.828,29.284,0.00544428808761428
1315,43.853,29.273,0.005444979268321822
1316,43.831,29.241,0.0054451973771095325
1317,44.209,29.324,0.005450705029954257
1318,43.87,29.32,0.005444369175773463
1319,43.801,29.298,0.005443499587185841
1320,43.847,29.316,0.005444013229261112
1321,43.77,29.324,0.005442397499591108
1322,43.868,29.34,0.005443934829969299
1323,43.969,29.289,0.005446857225346828
1324,44.157,29.276,0.005450672659340594
1325,44.005,29.363,0.005446071404049678
1326,44.108,29.278,0.005449705734547387
1327,44.029,29.369,0.0054464066226751935
1328,43.996,29.267,0.005447804347047315
1329,43.989,29.234,0.005448326160747578
1330,43.932,29.373,0.005444491734144638
1331,44.113,29.288,0.005449602088906433
1332,44.118,29.232,0.00545080701693954
1333,43.979,29.25,0.005447819691135401
1334,44.068,29.325,0.005448016954245954
1335,43.949,29.16,0.0054490364364099065
1336,44.105,29.293,0.005449351566141873
1337,44.218,29.244,0.0054524614899680275
1338,43.939,29.309,0.005445892995552831
1339,44.112,29.204,0.005451248647384597
1340,44.191,29.225,0.00545232726653444
1341,44.253,29.319,0.005451636806717004
1342,44.224,29.3,0.005451464718699786
1343,44.032,29.291,0.0054480097768211735
1344,43.974,29.212,0.005448478497362284
1345,44.277,29.455,0.005449394752612577
1346,44.087,29.25,0.005449863482195682
1347,44.104,29.325,0.005448698209470475
1348,43.873,29.232,0.0054461706252414525
1349,44.089,29.279,0.0054493263538599465
1350,44.169,29.411,0.005448223288070217
1351,44.075,29.184,0.005450945013969654
1352,44.068,29.335,0.005447818698850877
1353,44.296,29.404,0.0054507653450543165
1354,44.137,29.41,0.005447637560813085
1355,44.228,29.287,0.0054517981610025575
1356,44.034,29.349,0.0054468977391260425
1357,44.227,29.38,0.005449935421409561
1358,44.191,29.341,0.005450027362319223
1359,44.271,29.326,0.005451838650506617
1360,44.221,29.291,0.005451586386884772
1361,44.232,29.253,0.005452547978586439
1362,44.182,29.383,0.0054490243851842805
1363,44.164,29.323,0.0054498732867383735
1364,43.988,29.338,0.005446245325337549
1365,44.117,29.371,0.005448032251132797
1366,44.037,29.338,0.005447172587397806
1367,44.134,29.385,0.005448076404028824
1368,44.119,29.468,0.005446147159674301
1369,44.354,29.308,0.005453766202011739
1370,44.174,29.488,0.00544679147676454
1371,44.306,29.252,0.005453968180909886
1372,44.183,29.327,0.00545015353427152
1373,44.095,29.335,0.005448329639423501
1374,44.231,29.308,0.005451438573443516
1375,44.108,29.355,0.005448179139880948
1376,44.176,29.45,0.00544758261284473
1377,44.205,29.312,0.005450867249100009
1378,44.373,29.474,0.005450834736133225
1379,44.483,29.511,0.005452182811755717
1380,44.117,29.494,0.005445593914720473
1381,44.111,29.378,0.0054477799352732606
1382,44.141,29.399,0.0054479313236694814
1383,44.241,29.368,0.0054504382551814196
1384,44.315,29.386,0.005451481744572894
1385,44.117,29.338,0.005448686484639039
1386,44.096,29.519,0.005444700964563014
1387,44.28,29.337,0.005451790876338337
1388,44.194,29.372,0.005449469544073468
1389,44.201,29.322,0.005450593292040369
1390,44.328,29.444,0.005450577909974571
1391,44.249,29.438,0.00544920190747099
1392,44.22,29.486,0.0054477015925442325
1393,44.321,29.38,0.005451714238305615
1394,44.371,29.49,0.005450479708924391
1395,44.347,29.463,0.0054505607940869265
1396,44.208,29.407,0.005449040602361769
1397,44.381,29.369,0.00545306773636541
1398,44.225,29.36,0.005450294080653808
1399,44.302,29.617,0.005446656572476191
1400,44.309,29.501,0.005449088411134595
1401,44.514,29.441,0.005454157134161321
1402,44.365,29.608,0.00544802710471812
1403,44.294,29.455,0.005449716449551149
1404,44.563,29.492,0.005454073322523649
1405,44.559,29.668,0.005450508845042637
1406,44.36,29.451,0.005451044687684585
1407,44.171,29.547,0.0054455651774745276
1408,44.578,29.402,0.005456141426237365
1409,44.221,29.597,0.005445520244291331
1410,44.425,29.467,0.0054519575163439445
1411,44.52,29.398,0.005455123165203688
1412,44.485,29.563,0.005451189853252078
1413,44.23,29.467,0.005448267470542762
1414,44.357,29.362,0.00545275235021977
1415,44.497,29.574,0.005451198880250986
1416,44.583,29.539,0.0054535200658831495
1417,44.619,29.602,0.0054529524483268085
1418,44.389,29.459,0.005451434870580633
1419,44.632,29.381,0.005457579646521577
1420,44.491,29.439,0.005453761545939548
1421,44.414,29.585,0.005449410228975841
1422,44.305,29.617,0.005446713341005789
1423,44.45,29.579,0.005450210388507295
1424,44.337,29.483,0.00544997508399048
1425,44.35,29.542,0.005449051518608719
1426,44.282,29.49,0.005448795540574128
1427,44.458,29.563,0.005450678931933664
1428,44.446,29.523,0.005451244773472722
1429,44.478,29.599,0.005450343786903158
1430,44.642,29.527,0.005454874412781844
1431,44.638,29.487,0.005455591687501246
1432,44.452,29.558,0.0054506645071157244
1433,44.622,29.562,0.00545380212901379
1434,44.55,29.471,0.0054542436320004235
1435,44.77,29.601,0.005455829627636644
